Nom1;Nom2;Year;#Citations;Publication_ID;#TETIS;#Exterieur
ienco;zzext;2016;24;396;1;3
madec;zzext;2023;6;397;1;14
degenne;tran;2021;7;398;2;5
aguejdad;zzext;2016;65;399;1;10
ienco;zzext;2021;4;400;1;2
weber;zzext;2021;23;401;1;5
tran;zzext;2019;14;402;1;10
tran;zzext;2018;3;403;1;1
roche;zzext;2017;17;404;1;3
alleaume;ienco;2024;0;405;3;2
alleaume;luque;2024;0;405;3;2
ienco;luque;2024;0;405;3;2
piraux;tonneau;2018;4;406;2;5
tardieu;zzext;2018;70;407;1;3
ienco;zzext;2021;2;408;1;4
marcos;zzext;2021;34;409;1;4
roche;valentin;2019;0;410;2;5
maurel;zzext;2020;14;411;1;17
roche;zzext;2022;2;412;1;3
teisseire;zzself;2016;0;413;1;0
roche;teisseire;2022;2;414;2;2
baghdadi;minh;2019;1;415;2;5
minh;zzext;2019;0;418;1;5
marcos;zzext;2021;64;420;1;7
aguejdad;zzext;2023;0;421;1;3
baghdadi;zzext;2022;0;422;1;4
baghdadi;zzext;2021;10;423;1;6
baghdadi;zzext;2018;7;424;1;6
feret;zzext;2023;8;425;1;9
minh;zzext;2022;9;426;1;3
minh;ose;2018;8;428;2;6
bourgoin;zzext;2018;24;429;1;3
boissieu;feret;2023;0;430;2;5
baghdadi;zzext;2022;3;431;1;2
maurel;ose;2021;0;432;2;4
ienco;teisseire;2017;0;433;2;2
roche;valentin;2021;0;434;2;4
pasquet;zzext;2024;2;435;1;5
sautot;zzext;2018;0;436;1;27
ienco;zzext;2021;11;437;1;3
minh;zzext;2017;12;438;1;1
calvet;zzext;2020;29;439;1;4
roche;valentin;2020;9;440;2;5
degenne;tran;2023;0;441;2;7
piraux;zzext;2018;0;442;1;1
baghdadi;zzext;2019;35;443;1;4
roche;teisseire;2017;0;444;2;10
bourgoin;burnod;2017;1;445;2;1
baghdadi;zzext;2016;3;446;1;3
marcos;zzext;2023;1;447;1;2
bourgoin;zzext;2023;1;448;1;1
luque;zzext;2018;50;449;1;21
aguejdad;zzext;2018;0;450;1;3
tran;zzext;2017;20;451;1;8
pasquet;zzext;2018;8;452;1;3
maurel;zzext;2017;0;453;1;2
piraux;tonneau;2017;11;454;2;12
madec;zzext;2020;33;455;1;8
lestrelin;zzext;2019;13;456;1;5
baghdadi;zzext;2022;9;457;1;2
luque;roche;2018;36;458;2;81
feret;zzext;2019;56;459;1;5
marcos;zzext;2021;16;460;1;2
tardieu;zzext;2019;50;461;1;1
piraux;zzext;2017;5;462;1;13
baghdadi;zzext;2021;2;463;1;2
lenormand;luque;2022;28;464;3;8
lenormand;roche;2022;28;464;3;8
luque;roche;2022;28;464;3;8
baghdadi;ienco;2020;0;465;2;3
ienco;zzext;2017;0;466;1;39
baghdadi;zzext;2020;4;467;1;4
ienco;zzext;2021;1;468;1;3
marcos;zzext;2023;2;469;1;3
baghdadi;zzext;2022;5;470;1;4
alleaume;baghdadi;2018;4;471;4;1
alleaume;feret;2018;4;471;4;1
alleaume;luque;2018;4;471;4;1
baghdadi;feret;2018;4;471;4;1
baghdadi;luque;2018;4;471;4;1
feret;luque;2018;4;471;4;1
tonneau;zzself;2023;0;472;1;0
baghdadi;zzext;2021;24;473;1;11
teisseire;zzext;2016;0;474;1;4
bourgoin;zzext;2017;4;475;1;3
baghdadi;zzext;2017;98;476;1;7
piraux;tonneau;2018;1;477;2;5
baghdadi;zzext;2017;154;478;1;6
piraux;zzext;2017;13;479;1;11
feret;zzext;2023;0;480;1;4
maurel;zzext;2019;0;481;1;4
weber;zzext;2021;13;482;1;5
tran;zzext;2020;9;483;1;12
baghdadi;zzext;2023;0;484;1;7
baghdadi;zzext;2020;15;485;1;6
baghdadi;zzext;2020;0;486;1;2
tran;zzext;2016;70;488;1;10
weber;zzself;2019;1;489;1;0
ienco;zzext;2023;0;490;1;2
augusseau;lestrelin;2023;3;491;2;4
boissieu;feret;2022;6;492;2;3
maurel;zzext;2020;22;493;1;3
baghdadi;zzext;2024;0;494;1;6
roche;sautot;2019;0;495;3;97
roche;teisseire;2019;0;495;3;97
sautot;teisseire;2019;0;495;3;97
lenormand;zzext;2024;1;496;1;1
luque;zzext;2018;178;497;1;35
roche;zzext;2016;0;498;1;3
tran;zzext;2016;1;499;1;2
teisseire;zzext;2016;1;500;1;4
baghdadi;minh;2017;36;501;2;4
minh;zzext;2019;6;502;1;7
baghdadi;zzext;2022;12;503;1;2
marcos;zzext;2020;131;504;1;3
roche;teisseire;2018;2;505;2;1
baghdadi;zzext;2017;306;506;1;3
minh;zzext;2017;1;507;1;6
baghdadi;zzext;2016;0;508;1;4
cernesson;maurel;2016;1;509;2;13
aguejdad;weber;2017;2;510;2;1
ienco;zzext;2022;3;511;1;4
maurel;zzext;2016;0;512;1;3
baghdadi;calvet;2023;1;513;2;6
bourgoin;zzext;2017;5;514;1;9
feret;zzext;2020;0;515;1;2
baron;begue;2016;5;516;4;3
baron;castets;2016;5;516;4;3
baron;jahel;2016;5;516;4;3
begue;castets;2016;5;516;4;3
begue;jahel;2016;5;516;4;3
castets;jahel;2016;5;516;4;3
lavarenne;zzext;2019;12;517;1;8
feret;zzext;2018;0;518;1;5
weber;zzext;2016;56;519;1;11
baghdadi;zzext;2018;0;520;1;4
tonneau;zzself;2021;0;521;1;0
baghdadi;zzext;2022;1;522;1;7
maurel;zzext;2016;0;523;1;4
marcos;zzext;2016;68;524;1;2
begue;zzext;2021;24;525;1;7
barbe;lestrelin;2021;1;526;2;8
ienco;zzext;2022;2;527;1;4
roche;zzext;2018;11;528;1;5
bourgoin;jahel;2023;4;529;3;6
bourgoin;piraux;2023;4;529;3;6
jahel;piraux;2023;4;529;3;6
tonneau;zzself;2021;2;530;1;0
lestrelin;zzext;2020;20;531;1;7
baghdadi;zzext;2022;0;532;1;2
ienco;zzext;2024;0;533;1;2
maurel;zzext;2017;0;534;1;4
ienco;zzext;2018;1;535;1;3
piraux;tonneau;2017;3;536;2;12
pasquet;zzext;2023;0;537;1;14
marcos;zzext;2018;59;538;1;3
feret;zzext;2017;8;539;1;8
roche;zzext;2023;2;540;1;4
begue;zzext;2017;4;541;1;3
piraux;zzext;2019;24;542;1;7
tardieu;zzself;2017;16;543;1;0
roche;teisseire;2021;0;544;2;0
tardieu;zzext;2020;73;545;1;3
lavarenne;zzext;2019;38;546;1;10
ienco;teisseire;2022;3;547;2;6
baghdadi;zzext;2022;0;548;1;1
roche;teisseire;2022;0;549;2;2
boissieu;feret;2019;126;550;2;16
roche;zzext;2021;0;551;1;3
weber;zzext;2016;665;552;1;9
ienco;zzext;2023;0;553;1;3
baghdadi;zzext;2016;1;554;1;4
baron;begue;2019;95;555;4;2
baron;castets;2019;95;555;4;2
baron;seen;2019;95;555;4;2
begue;castets;2019;95;555;4;2
begue;seen;2019;95;555;4;2
castets;seen;2019;95;555;4;2
bourgoin;zzext;2017;0;556;1;5
berchoux;zzext;2023;3;557;1;8
roche;teisseire;2016;2;558;2;2
begue;zzext;2021;2;559;1;4
begue;bourgoin;2022;0;560;3;3
begue;lebourgeois;2022;0;560;3;3
bourgoin;lebourgeois;2022;0;560;3;3
ienco;zzext;2023;0;561;1;4
calvet;zzext;2024;0;562;1;9
roche;zzext;2018;13;563;1;4
calvet;zzext;2020;56;564;1;4
pasquet;zzext;2022;5;565;1;6
aguejdad;zzext;2021;0;566;1;2
maurel;zzext;2019;34;567;1;3
baghdadi;zzext;2020;53;568;1;4
baghdadi;zzext;2019;34;569;1;6
ose;zzext;2016;3;570;1;2
piraux;zzext;2021;7;571;1;9
ienco;teisseire;2018;29;572;2;1
roche;teisseire;2016;4;573;2;2
maurel;zzext;2021;4;574;1;2
baghdadi;zzext;2021;23;575;1;5
alleaume;baghdadi;2019;1;576;4;1
alleaume;feret;2019;1;576;4;1
alleaume;luque;2019;1;576;4;1
baghdadi;feret;2019;1;576;4;1
baghdadi;luque;2019;1;576;4;1
feret;luque;2019;1;576;4;1
bourgoin;burnod;2023;0;577;2;3
calvet;zzext;2022;1;578;1;6
begue;zzext;2019;0;579;1;4
berchoux;zzext;2021;11;580;1;11
aguejdad;weber;2019;0;581;2;9
ienco;zzext;2024;0;582;1;4
aguejdad;zzext;2016;8;583;1;1
bonnal;cattan;2020;9;584;2;2
lenormand;luque;2018;39;585;2;18
baghdadi;calvet;2020;34;586;2;4
marti;zzext;2020;19;587;1;14
piraux;zzext;2022;0;588;1;10
pasquet;zzext;2022;0;589;1;4
roche;zzext;2016;12;590;1;3
roche;zzext;2017;1;592;1;3
lestrelin;zzext;2016;31;593;1;5
feret;zzext;2020;0;594;1;5
tran;villar;2017;7;595;2;3
aguejdad;zzext;2016;5;596;1;3
ose;zzself;2018;3;597;1;0
piraux;zzext;2020;0;598;1;6
baghdadi;zzext;2022;8;600;1;3
berchoux;zzext;2019;51;601;1;3
tran;zzext;2016;14;602;1;2
madec;zzext;2021;66;603;1;36
weber;zzext;2017;24;604;1;10
tardieu;zzext;2019;9;605;1;2
roche;teisseire;2023;0;606;3;2
roche;tran;2023;0;606;3;2
teisseire;tran;2023;0;606;3;2
pasquet;zzext;2018;12;607;1;6
minh;zzext;2023;0;608;1;2
ose;zzext;2018;4;610;1;1
baghdadi;zzext;2021;0;611;1;3
lenormand;tran;2021;12;612;2;7
lenormand;zzself;2023;0;613;1;0
baghdadi;calvet;2018;98;614;2;7
roche;valentin;2022;0;615;2;4
begue;zzext;2019;5;616;1;4
ienco;teisseire;2016;11;617;2;2
baghdadi;minh;2018;260;618;2;3
roche;teisseire;2019;0;619;2;1
baghdadi;zzext;2021;0;620;1;9
bonaudo;piraux;2016;0;621;2;6
baghdadi;zzext;2016;28;622;1;8
piraux;zzext;2021;1;623;1;1
alleaume;feret;2024;0;624;3;17
alleaume;jolivot;2024;0;624;3;17
feret;jolivot;2024;0;624;3;17
tonneau;zzself;2016;1;625;1;0
roche;zzext;2016;4;626;1;5
baghdadi;zzext;2021;20;627;1;9
marcos;zzext;2020;93;628;1;4
baghdadi;minh;2023;0;629;2;5
berchoux;zzext;2023;2;630;1;8
roche;zzext;2023;2;631;1;29
roche;zzext;2018;2;632;1;5
minh;ose;2018;0;633;2;6
baghdadi;zzext;2022;2;634;1;14
lenormand;zzext;2018;79;636;1;5
villar;zzext;2023;0;637;1;2
tran;zzext;2021;6;638;1;10
baghdadi;zzext;2019;84;639;1;7
calvet;zzext;2019;0;640;1;1
roche;teisseire;2018;6;641;2;1
baghdadi;zzext;2021;28;642;1;6
berchoux;zzext;2021;65;643;1;11
bourgoin;burnod;2023;0;644;2;2
piraux;zzext;2019;0;645;1;2
marcos;zzext;2016;0;646;1;2
ienco;zzext;2016;49;647;1;2
feret;zzext;2018;55;648;1;6
minh;zzext;2018;6;649;1;9
bourgoin;piraux;2017;0;650;2;9
ienco;zzext;2017;0;651;1;32
luque;zzext;2016;0;652;1;8
boissieu;feret;2020;44;653;2;0
baghdadi;minh;2020;0;654;2;4
minh;zzext;2021;8;655;1;1
cresson;ose;2019;0;657;2;0
roche;zzext;2016;4;658;1;2
marcos;zzext;2018;177;659;1;6
feret;zzext;2020;6;660;1;6
roche;zzself;2017;0;661;1;0
tonneau;zzself;2017;0;662;1;0
baghdadi;minh;2019;22;663;2;6
feret;zzext;2016;34;664;1;8
luque;zzext;2018;132;665;1;93
decoupes;roche;2023;1;666;3;1
decoupes;teisseire;2023;1;666;3;1
roche;teisseire;2023;1;666;3;1
luque;zzext;2016;1;667;1;6
tran;zzext;2016;10;668;1;4
roche;valentin;2021;5;669;2;1
feret;zzext;2018;0;670;1;5
roche;zzext;2016;2;671;1;2
weber;zzext;2018;37;672;1;4
bourgoin;burnod;2017;0;673;2;1
baghdadi;zzext;2020;10;674;1;3
baghdadi;zzext;2019;0;675;1;2
ienco;marcos;2023;4;676;2;1
roche;valentin;2020;31;677;2;6
lavarenne;zzext;2022;6;678;1;21
roche;teisseire;2023;0;679;2;4
marcos;zzext;2023;9;680;1;6
ose;zzext;2019;11;681;1;7
ienco;zzext;2023;0;682;1;2
boissieu;feret;2024;0;683;2;0
pasquet;zzext;2016;31;684;1;7
tran;zzext;2021;10;685;1;8
baghdadi;zzext;2020;7;686;1;6
roche;teisseire;2018;0;687;2;2
baghdadi;zzext;2016;0;688;1;3
augusseau;bourgoin;2023;0;689;2;2
ienco;zzext;2021;0;690;1;3
augusseau;degenne;2017;0;691;4;3
augusseau;jahel;2017;0;691;4;3
augusseau;seen;2017;0;691;4;3
degenne;jahel;2017;0;691;4;3
degenne;seen;2017;0;691;4;3
jahel;seen;2017;0;691;4;3
tardieu;zzext;2023;5;692;1;18
tran;zzext;2023;8;693;1;4
roche;teisseire;2023;0;694;2;4
weber;zzext;2017;0;695;1;13
baghdadi;zzext;2018;0;696;1;3
ienco;zzext;2021;0;697;1;1
lestrelin;zzext;2016;0;698;1;6
ienco;zzext;2016;5;699;1;4
barbe;cresson;2021;2;700;4;1
barbe;ienco;2021;2;700;4;1
barbe;ose;2021;2;700;4;1
cresson;ienco;2021;2;700;4;1
cresson;ose;2021;2;700;4;1
ienco;ose;2021;2;700;4;1
roche;valentin;2023;0;701;2;5
baghdadi;zzext;2017;1;702;1;9
decoupes;roche;2021;4;703;3;1
decoupes;teisseire;2021;4;703;3;1
roche;teisseire;2021;4;703;3;1
baghdadi;zzext;2016;12;704;1;4
baghdadi;zzext;2020;12;705;1;4
pasquet;zzext;2016;6;706;1;3
tran;zzext;2017;20;707;1;9
marcos;zzext;2024;0;708;1;6
maurel;zzext;2018;0;709;1;1
lenormand;zzext;2020;7;710;1;3
weber;zzext;2016;0;711;1;3
tardieu;zzext;2022;4;712;1;3
begue;dupuy;2017;218;713;3;3
begue;lebourgeois;2017;218;713;3;3
dupuy;lebourgeois;2017;218;713;3;3
roche;zzself;2020;13;714;1;0
tran;zzext;2021;1;715;1;3
baghdadi;zzext;2016;193;716;1;6
weber;zzext;2022;3;717;1;3
minh;zzext;2023;3;718;1;1
baghdadi;zzext;2018;0;719;1;7
aguejdad;zzext;2018;12;720;1;3
feret;weber;2017;2;721;2;31
ienco;zzext;2016;39;722;1;1
baghdadi;zzext;2023;4;723;1;2
bourgoin;zzext;2019;3;724;1;4
tardieu;zzext;2022;12;725;1;5
tran;zzext;2016;7;726;1;4
ienco;zzext;2023;3;727;1;3
ose;zzself;2018;4;728;1;0
lenormand;zzself;2018;15;729;1;0
baghdadi;zzext;2018;33;730;1;8
begue;bourgoin;2023;0;731;3;3
begue;lebourgeois;2023;0;731;3;3
bourgoin;lebourgeois;2023;0;731;3;3
calvet;zzext;2022;15;732;1;3
aguejdad;zzext;2023;6;733;1;2
piraux;zzext;2016;0;734;1;1
maurel;ose;2021;2;735;2;4
roche;zzself;2017;0;736;1;0
piraux;tonneau;2023;0;737;2;0
marcos;zzext;2021;2;738;1;3
pasquet;zzext;2022;0;739;1;3
villar;zzext;2017;0;740;1;5
baghdadi;zzext;2016;81;741;1;12
baghdadi;zzext;2023;1;742;1;4
tran;zzext;2018;34;743;1;7
marcos;zzext;2019;27;744;1;2
tran;zzext;2016;57;745;1;7
tardieu;zzext;2020;11;746;1;2
minh;zzext;2017;99;747;1;7
piraux;zzext;2020;6;748;1;6
begue;lebourgeois;2019;299;749;2;27
baghdadi;zzext;2018;0;750;1;4
tardieu;zzext;2023;9;751;1;30
feret;zzext;2021;22;752;1;5
baghdadi;zzext;2019;7;753;1;6
lebourgeois;zzext;2017;0;754;1;4
marcos;zzext;2016;14;755;1;3
weber;zzext;2022;0;756;1;2
baghdadi;zzext;2018;129;757;1;4
madec;zzext;2019;3;758;1;13
marcos;zzext;2023;2;760;1;5
baghdadi;minh;2018;63;761;2;5
augusseau;baron;2018;10;762;5;2
augusseau;begue;2018;10;762;5;2
augusseau;jahel;2018;10;762;5;2
augusseau;seen;2018;10;762;5;2
baron;begue;2018;10;762;5;2
baron;jahel;2018;10;762;5;2
baron;seen;2018;10;762;5;2
begue;jahel;2018;10;762;5;2
begue;seen;2018;10;762;5;2
jahel;seen;2018;10;762;5;2
feret;zzext;2021;27;763;1;7
madec;zzext;2019;43;764;1;5
marcos;zzext;2018;18;765;1;3
baghdadi;zzext;2017;0;766;1;5
pasquet;zzext;2019;6;767;1;12
cernesson;zzext;2017;5;768;1;8
baghdadi;zzext;2020;7;769;1;4
luque;zzext;2020;13;770;1;4
calvet;zzext;2020;4;771;1;6
roche;teisseire;2017;1;772;3;8
roche;tonneau;2017;1;772;3;8
teisseire;tonneau;2017;1;772;3;8
alleaume;zzext;2020;10;773;1;8
piraux;zzext;2023;0;774;1;11
weber;zzext;2017;11;775;1;4
maurel;zzself;2018;0;776;1;0
begue;lebourgeois;2018;21;777;3;4
begue;seen;2018;21;777;3;4
lebourgeois;seen;2018;21;777;3;4
baghdadi;zzext;2019;5;778;1;4
lenormand;zzext;2020;18;779;1;5
cernesson;zzext;2020;3;780;1;5
baghdadi;zzext;2016;0;781;1;4
madec;zzext;2021;3;782;1;7
maurel;zzself;2019;0;783;1;0
alleaume;feret;2018;0;784;3;2
alleaume;luque;2018;0;784;3;2
feret;luque;2018;0;784;3;2
minh;zzself;2021;0;785;1;0
villar;zzext;2018;0;786;1;5
baghdadi;zzext;2023;4;787;1;6
berchoux;zzext;2020;25;788;1;4
piraux;tonneau;2018;2;789;2;1
madec;zzext;2017;0;790;1;4
marcos;zzext;2018;279;791;1;2
lenormand;luque;2018;0;792;2;1
berchoux;zzext;2022;2;793;1;14
baghdadi;zzext;2016;0;794;1;4
boissieu;feret;2021;31;795;2;3
cernesson;zzext;2017;0;796;1;6
lenormand;zzext;2020;22;797;1;4
augusseau;jahel;2018;5;798;3;0
augusseau;seen;2018;5;798;3;0
jahel;seen;2018;5;798;3;0
baghdadi;zzext;2020;47;799;1;5
baghdadi;zzext;2023;1;800;1;7
roche;teisseire;2019;0;802;2;1
marcos;zzext;2019;18;803;1;3
minh;zzext;2022;19;804;1;2
cernesson;zzext;2020;13;805;1;4
bourgoin;zzext;2016;10;806;1;3
aguejdad;zzext;2016;46;807;1;2
tardieu;zzext;2021;32;808;1;18
baghdadi;zzext;2019;1;809;1;5
baghdadi;ienco;2020;0;810;2;3
lenormand;zzext;2016;64;811;1;4
aguejdad;zzself;2021;27;812;1;0
minh;zzext;2021;11;813;1;1
roche;zzext;2021;8;814;1;4
baghdadi;zzext;2021;11;815;1;7
barbe;maurel;2018;0;816;2;3
minh;zzext;2020;86;818;1;2
weber;zzext;2016;2;819;1;1
marcos;zzext;2022;9;820;1;9
cernesson;zzext;2021;1;821;1;5
bourgoin;piraux;2017;0;822;2;9
weber;zzext;2016;0;823;1;7
piraux;zzext;2019;5;824;1;1
bourgoin;zzext;2022;9;825;1;2
aguejdad;weber;2018;38;826;2;13
madec;zzext;2017;293;827;1;8
augusseau;degenne;2016;0;828;4;1
augusseau;lestrelin;2016;0;828;4;1
augusseau;seen;2016;0;828;4;1
degenne;lestrelin;2016;0;828;4;1
degenne;seen;2016;0;828;4;1
lestrelin;seen;2016;0;828;4;1
minh;zzext;2022;1;829;1;2
maurel;zzext;2017;0;830;1;1
bourgoin;zzext;2020;2;831;1;5
tardieu;zzext;2023;0;832;1;4
tran;zzext;2019;20;833;1;7
minh;zzext;2021;7;834;1;2
bonnal;bourgoin;2021;3;835;5;2
bonnal;cattan;2021;3;835;5;2
bonnal;chery;2021;3;835;5;2
bonnal;tonneau;2021;3;835;5;2
bourgoin;cattan;2021;3;835;5;2
bourgoin;chery;2021;3;835;5;2
bourgoin;tonneau;2021;3;835;5;2
cattan;chery;2021;3;835;5;2
cattan;tonneau;2021;3;835;5;2
chery;tonneau;2021;3;835;5;2
piraux;zzext;2021;2;836;1;1
bonnal;bourgoin;2017;0;837;9;2
bonnal;cattan;2017;0;837;9;2
bonnal;chery;2017;0;837;9;2
bonnal;lemoisson;2017;0;837;9;2
bonnal;lestrelin;2017;0;837;9;2
bonnal;maurel;2017;0;837;9;2
bonnal;piraux;2017;0;837;9;2
bonnal;tonneau;2017;0;837;9;2
bourgoin;cattan;2017;0;837;9;2
bourgoin;chery;2017;0;837;9;2
bourgoin;lemoisson;2017;0;837;9;2
bourgoin;lestrelin;2017;0;837;9;2
bourgoin;maurel;2017;0;837;9;2
bourgoin;piraux;2017;0;837;9;2
bourgoin;tonneau;2017;0;837;9;2
cattan;chery;2017;0;837;9;2
cattan;lemoisson;2017;0;837;9;2
cattan;lestrelin;2017;0;837;9;2
cattan;maurel;2017;0;837;9;2
cattan;piraux;2017;0;837;9;2
cattan;tonneau;2017;0;837;9;2
chery;lemoisson;2017;0;837;9;2
chery;lestrelin;2017;0;837;9;2
chery;maurel;2017;0;837;9;2
chery;piraux;2017;0;837;9;2
chery;tonneau;2017;0;837;9;2
lemoisson;lestrelin;2017;0;837;9;2
lemoisson;maurel;2017;0;837;9;2
lemoisson;piraux;2017;0;837;9;2
lemoisson;tonneau;2017;0;837;9;2
lestrelin;maurel;2017;0;837;9;2
lestrelin;piraux;2017;0;837;9;2
lestrelin;tonneau;2017;0;837;9;2
maurel;piraux;2017;0;837;9;2
maurel;tonneau;2017;0;837;9;2
piraux;tonneau;2017;0;837;9;2
aguejdad;zzext;2021;0;838;1;2
baghdadi;zzext;2020;5;839;1;9
piraux;zzext;2019;0;840;1;2
tran;zzext;2019;1;841;1;4
baghdadi;zzext;2022;6;842;1;5
aguejdad;zzext;2016;1;843;1;4
cresson;ose;2019;0;844;2;0
weber;zzself;2018;0;845;1;0
alleaume;zzext;2019;30;846;1;11
decoupes;sautot;2020;11;847;3;1
decoupes;teisseire;2020;11;847;3;1
sautot;teisseire;2020;11;847;3;1
baghdadi;zzext;2016;4;848;1;5
tran;zzext;2016;45;849;1;11
tardieu;zzext;2022;1;850;1;2
piraux;zzext;2017;3;851;1;13
baghdadi;zzext;2022;8;852;1;7
lenormand;luque;2020;19;853;2;2
ienco;zzext;2023;1;854;1;4
weber;zzext;2016;474;855;1;5
alleaume;lenormand;2023;0;856;3;2
alleaume;luque;2023;0;856;3;2
lenormand;luque;2023;0;856;3;2
baghdadi;zzext;2024;7;857;1;13
luque;zzext;2016;3;858;1;8
feret;zzext;2016;3;860;1;3
weber;zzext;2018;13;861;1;3
madec;zzext;2021;41;862;1;6
roche;zzext;2021;0;863;1;6
tonneau;zzself;2022;0;864;1;0
maurel;ose;2021;0;865;2;3
tonneau;zzself;2016;0;866;1;0
minh;zzext;2017;4;867;1;4
roche;valentin;2022;5;868;2;4
feret;zzext;2016;108;869;1;4
begue;zzext;2019;35;870;1;32
baghdadi;zzext;2019;47;871;1;6
weber;zzext;2018;13;872;1;3
lenormand;zzext;2019;63;873;1;5
jahel;zzext;2021;12;874;1;4
cernesson;maurel;2021;4;875;3;3
cernesson;weber;2021;4;875;3;3
maurel;weber;2021;4;875;3;3
bourgoin;zzext;2022;0;876;1;3
pasquet;zzext;2024;0;877;1;4
baghdadi;zzext;2017;0;878;1;3
baghdadi;zzext;2018;41;879;1;7
begue;bourgoin;2022;0;880;3;3
begue;lebourgeois;2022;0;880;3;3
bourgoin;lebourgeois;2022;0;880;3;3
lavarenne;zzext;2018;0;881;1;2
baghdadi;zzext;2018;0;882;1;7
roche;zzself;2019;0;883;1;0
marti;zzext;2022;0;884;1;3
pasquet;zzext;2019;55;885;1;3
marcos;zzext;2016;183;886;1;2
roche;teisseire;2016;0;887;2;2
lenormand;zzself;2023;0;888;1;0
roche;zzext;2021;3;889;1;6
weber;zzext;2016;1;890;1;1
ienco;zzext;2023;8;891;1;3
boissieu;feret;2022;3;892;3;2
boissieu;luque;2022;3;892;3;2
feret;luque;2022;3;892;3;2
feret;zzext;2018;2;893;1;1
maurel;zzself;2018;0;894;1;0
teisseire;zzext;2016;0;895;1;4
weber;zzext;2021;7;896;1;2
luque;zzext;2020;10;897;1;6
madec;zzext;2021;22;898;1;34
weber;zzext;2017;11;899;1;12
bourgoin;zzext;2019;15;900;1;4
baghdadi;minh;2018;2;901;2;4
roche;zzext;2023;0;902;1;3
baghdadi;zzext;2016;18;903;1;4
roche;teisseire;2018;12;904;2;3
roche;valentin;2018;5;905;2;1
decoupes;roche;2023;1;906;3;0
decoupes;teisseire;2023;1;906;3;0
roche;teisseire;2023;1;906;3;0
decoupes;roche;2023;0;907;3;1
decoupes;valentin;2023;0;907;3;1
roche;valentin;2023;0;907;3;1
roche;valentin;2020;11;908;2;5
calvet;zzext;2019;2;909;1;1
teisseire;zzext;2016;8;910;1;4
decoupes;sautot;2020;1;911;3;1
decoupes;teisseire;2020;1;911;3;1
sautot;teisseire;2020;1;911;3;1
weber;zzext;2017;12;912;1;7
alleaume;ienco;2018;0;913;3;2
alleaume;teisseire;2018;0;913;3;2
ienco;teisseire;2018;0;913;3;2
feret;zzext;2018;0;914;1;8
marcos;zzext;2020;6;915;1;2
lestrelin;zzext;2018;30;916;1;10
feret;zzext;2017;193;917;1;7
baghdadi;zzext;2019;5;918;1;2
piraux;zzext;2017;22;919;1;2
villar;zzext;2017;5;920;1;5
degenne;seen;2021;5;921;3;3
degenne;tran;2021;5;921;3;3
seen;tran;2021;5;921;3;3
feret;weber;2016;4;923;2;11
dantas;ienco;2023;2;924;3;0
dantas;marcos;2023;2;924;3;0
ienco;marcos;2023;2;924;3;0
roche;zzext;2016;13;925;1;3
jahel;zzext;2022;17;926;1;15
baghdadi;zzext;2016;44;927;1;3
feret;luque;2022;5;928;3;13
feret;weber;2022;5;928;3;13
luque;weber;2022;5;928;3;13
roche;teisseire;2019;2;929;2;1
roche;zzself;2020;3;930;1;0
ienco;zzext;2021;8;931;1;4
tran;zzext;2016;7;932;1;3
cernesson;zzext;2017;0;933;1;8
baghdadi;zzext;2020;0;934;1;5
ienco;zzext;2022;0;935;1;1
baghdadi;zzext;2018;0;936;1;4
baghdadi;zzext;2021;0;937;1;5
augusseau;zzext;2018;9;938;1;2
marti;zzext;2016;0;939;1;5
marcos;zzext;2020;0;940;1;3
roche;zzext;2016;5;941;1;2
ienco;zzext;2023;9;942;1;2
baghdadi;zzext;2017;289;943;1;3
marcos;zzext;2020;7;944;1;3
boissieu;feret;2021;5;945;3;2
boissieu;weber;2021;5;945;3;2
feret;weber;2021;5;945;3;2
ienco;zzext;2022;0;946;1;2
marcos;zzext;2021;51;947;1;3
ienco;zzext;2018;3;948;1;2
alleaume;zzext;2016;4;949;1;3
bourgoin;zzext;2018;4;950;1;3
marti;tran;2018;3;951;2;9
madec;zzext;2019;109;952;1;5
berchoux;zzext;2019;39;953;1;1
weber;zzext;2019;3;954;1;3
marcos;zzext;2021;6;955;1;4
baghdadi;zzext;2019;0;956;1;2
jahel;lenormand;2020;18;957;2;9
calvet;zzext;2020;5;958;1;3
feret;zzext;2021;74;959;1;20
lestrelin;zzext;2019;13;960;1;4
roche;teisseire;2023;0;961;3;1
roche;tran;2023;0;961;3;1
teisseire;tran;2023;0;961;3;1
baghdadi;zzext;2024;2;962;1;11
baghdadi;zzext;2020;27;963;1;4
piraux;zzext;2019;7;964;1;3
baghdadi;zzext;2021;2;965;1;15
augusseau;bourgoin;2017;22;966;5;2
augusseau;degenne;2017;22;966;5;2
augusseau;lestrelin;2017;22;966;5;2
augusseau;seen;2017;22;966;5;2
bourgoin;degenne;2017;22;966;5;2
bourgoin;lestrelin;2017;22;966;5;2
bourgoin;seen;2017;22;966;5;2
degenne;lestrelin;2017;22;966;5;2
degenne;seen;2017;22;966;5;2
lestrelin;seen;2017;22;966;5;2
marcos;zzext;2024;0;967;1;4
baghdadi;zzext;2021;2;968;1;3
tran;zzext;2019;60;969;1;15
roche;valentin;2023;1;970;2;1
baron;begue;2017;23;971;5;3
baron;castets;2017;23;971;5;3
baron;jahel;2017;23;971;5;3
baron;seen;2017;23;971;5;3
begue;castets;2017;23;971;5;3
